info,date,rating,title,name
IT 디자이너,2020.10.08,2.0,성장하기 어려운 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.10.08,4.0,워라밸과 복지 좋으나 it회사를 표방하는 통신사,SK텔레콤
마케팅·홍보 전문가,2020.10.08,4.0,큰 욕심 없고 쭉 살고싶다면 좋음,SK텔레콤
경영전략·사업기획·분석전문가,2020.10.07,1.0,좋은점은 통신비 지원뿐,SK텔레콤
IT 기획·매니지먼트 전문가,2020.10.07,3.0,"워라밸 기대 금물, 일이 많음",SK텔레콤
IT 기획·매니지먼트 전문가,2020.10.07,4.0,워라밸 보장 성장은 글쎄,SK텔레콤
IT 기획·매니지먼트 전문가,2020.10.07,4.0,워라밸이 좋은 회사,SK텔레콤
해외영업·사업개발·마케팅,2020.10.06,4.0,만족하고 다님,SK텔레콤
경영지원·관리 전문가,2020.10.06,5.0,근무환경은 국내 탑,SK텔레콤
IT 엔지니어,2020.10.05,4.0,안정적인 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.10.04,4.0,네임밸류는 최고인 회사,SK텔레콤
IT 엔지니어,2020.10.02,4.0,직장인으로써 좋은 회사,SK텔레콤
연구개발(R&D),2020.10.02,5.0,단점을 찾기 어려운 회사,SK텔레콤
IT 엔지니어,2020.09.30,3.0,"급여, 복지, 워라벨 좋지만 도끼자루 안썩게 부단한 자기계발 필수",SK텔레콤
IT 엔지니어,2020.09.30,5.0,"워라밸, 복지 최강",SK텔레콤
마케팅·홍보 전문가,2020.09.30,4.0,워라밸 괜찮고 연봉복지 괜찮은데 성장이 불가능,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.27,4.0,좋은 직장,SK텔레콤
IT 엔지니어,2020.09.26,4.0,정말 자기 하기 나름인 회사,SK텔레콤
IT 엔지니어,2020.09.26,5.0,최고의 복지와 연봉이 가능한 시내근무,SK텔레콤
IT 엔지니어,2020.09.24,5.0,최고의 사기업,SK텔레콤
IT 엔지니어,2020.09.24,4.0,연봉과 복지가 좋다,SK텔레콤
IT 엔지니어,2020.09.23,4.0,꿀과 흙이 버무려진 미묘한,SK텔레콤
IT 엔지니어,2020.09.23,4.0,생각없이 다니기엔 좋지만 커리어 관리는 안됨,SK텔레콤
경영지원·관리 전문가,2020.09.23,4.0,많은 생각을 하지않는다면 다닐만한 공기업같은 회사,SK텔레콤
마케팅·홍보 전문가,2020.09.22,4.0,복지가 좋은 회사,SK텔레콤
IT 엔지니어,2020.09.22,5.0,경력의 종착지,SK텔레콤
IT 기획·매니지먼트 전문가,2020.09.22,5.0,만족하며 다닐만한 좋은 기업,SK텔레콤
IT 디자이너,2020.09.22,4.0,워라벨 끝,SK텔레콤
IT 엔지니어,2020.09.21,5.0,사기업중에선 그낭 이직생각안하게 하는회사,SK텔레콤
해외영업·사업개발·마케팅,2020.09.21,4.0,안정적.돈은 많이줌.,SK텔레콤
IT 엔지니어,2020.09.21,4.0,복지와 돈 그리고 적당한 업무강도가 조화로움,SK텔레콤
IT 엔지니어,2020.09.21,5.0,다들 알다시피 참 좋은 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.09.21,4.0,돈 복지 워라밸 최상 커리어 자기발전 최악,SK텔레콤
IT 엔지니어,2020.09.20,3.0,"적당히 만족하면 천국, 성장은 없음",SK텔레콤
마케팅·홍보 전문가,2020.09.20,3.0,워라벨 굳,SK텔레콤
IT 엔지니어,2020.09.19,4.0,서울에 집을 살 능력을 제공해주는 회사,SK텔레콤
상품기획·MD·디자이너,2020.09.18,5.0,애사심을 가지면 더할나위없이 행복한 회사,SK텔레콤
IT 엔지니어,2020.09.17,5.0,"원하는대로, 부서도, 교육도",SK텔레콤
IT 엔지니어,2020.09.17,5.0,꽤 괜찮은 곳,SK텔레콤
IT 엔지니어,2020.09.16,5.0,더이상 갈데가 없음,SK텔레콤
IT 엔지니어,2020.09.16,4.0,워라밸이 보장되는 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.15,4.0,월급쟁이 직장,SK텔레콤
IT 엔지니어,2020.09.15,4.0,남부럽지 않은 회사,SK텔레콤
IT 엔지니어,2020.09.15,4.0,워라벨 좋음,SK텔레콤
IT 기획·매니지먼트 전문가,2020.09.14,4.0,IT의 탈을 쓴 늙다리,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.13,5.0,워라밸 최고는 인정,SK텔레콤
IT 엔지니어,2020.09.13,4.0,잘 포장된 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.09.13,5.0,근무 환경만 놓고보자면 탑 수준,SK텔레콤
연구개발(R&D),2020.09.13,5.0,국내 최고의 근무환경과 급여를 자랑하는 회사,SK텔레콤
IT 엔지니어,2020.09.12,4.0,다니기 좋은 회사,SK텔레콤
마케팅·홍보 전문가,2020.09.11,4.0,대기업 끝판왕,SK텔레콤
IT 엔지니어,2020.09.11,4.0,오래다니기 좋으나 발전은 없음,SK텔레콤
IT 엔지니어,2020.09.11,5.0,대부분 측면에서 양호한 회사,SK텔레콤
건축·공간 디자이너,2020.09.10,4.0,전박적으로 좋은 회사 ,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.10,5.0,전체적으로 밸런스 갑,SK텔레콤
IT 엔지니어,2020.09.10,5.0,다니기 좋은 회사,SK텔레콤
IT 엔지니어,2020.09.09,4.0,워라벨과 뛰어난 복지가 보장됨,SK텔레콤
연구개발(R&D),2020.09.09,4.0,다니기좋음,SK텔레콤
해외영업·사업개발·마케팅,2020.09.08,3.0,황홀한 스카이캐슬,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.07,4.0,커리어 최종 목표,SK텔레콤
경영지원·관리 전문가,2020.09.07,5.0,들어오긴 힘들어도 들어오면 만족스런 회사,SK텔레콤
연구개발(R&D),2020.09.07,4.0,워라벨 좋음 기업문화 좋음,SK텔레콤
마케팅·홍보 전문가,2020.09.07,4.0,"워라밸, 급여, 복지는 탑 사내 정치, 공정한 평가는 글쎄..",SK텔레콤
경영지원·관리 전문가,2020.09.07,5.0,워라벨 최고,SK텔레콤
연구개발(R&D),2020.09.07,4.0,변하고싶지만 변할수없는,SK텔레콤
IT 엔지니어,2020.09.06,4.0,겉은 반짝 속은 썩어가는 회사이나 망할일은 없는 회사,SK텔레콤
마케팅·홍보 전문가,2020.09.05,5.0,"워라밸, 복지, 급여 최고의 회사",SK텔레콤
마케팅·홍보 전문가,2020.09.04,5.0,느린 것 같지만 그래도 변화를 하려고는 하는 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.09.03,3.0,안과 밖에서 보면 너무 다른 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.09.03,5.0,경기 안타는 회사,SK텔레콤
IT 엔지니어,2020.09.02,5.0,급여 복지 좋으나 성장 가능성은 고민,SK텔레콤
IT 엔지니어,2020.09.01,4.0,나를 뽑아줘서 고마워,SK텔레콤
IT 엔지니어,2020.08.31,3.0,월급 루팡하기 좋은 회사,SK텔레콤
연구개발(R&D),2020.08.30,4.0,냄비속의 개구리 그러나 물은 끓었던적이 없다,SK텔레콤
IT 엔지니어,2020.08.30,5.0,완벽한 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.30,5.0,국내 최고의 회사,SK텔레콤
IT 엔지니어,2020.08.30,4.0,호텔급 경력 무덤,SK텔레콤
경영지원·관리 전문가,2020.08.29,5.0,근무환경 최고,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.28,4.0,경력의 따듯한 무덤,SK텔레콤
경영지원·관리 전문가,2020.08.28,5.0,워라밸 최고인 회사,SK텔레콤
IT 엔지니어,2020.08.27,4.0,좋은 회사,SK텔레콤
IT 엔지니어,2020.08.27,4.0,전형적인 대기업 문화,SK텔레콤
IT 엔지니어,2020.08.27,4.0,업계 최고 수준 연봉,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.27,5.0,언제까지 이렇게 받을 수 있을까,SK텔레콤
IT 엔지니어,2020.08.27,5.0,워라벨 좋고 분위기 자유로움,SK텔레콤
IT 엔지니어,2020.08.26,5.0,돈과 복지는 따라올 곳이 없다,SK텔레콤
IT 엔지니어,2020.08.26,4.0,전반적으로 좋으나 장단점이 명확한 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.26,5.0,워라벨이 보장되는 회사,SK텔레콤
IT 엔지니어,2020.08.26,4.0,안정적이고 워라벨 좋은 회사,SK텔레콤
IT 디자이너,2020.08.25,4.0,자기하기나름인 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.25,4.0,"따뜻한 연봉과 복지, 답답한 업무진행",SK텔레콤
연구개발(R&D),2020.08.25,4.0,워라벨이 보장되는 회사,SK텔레콤
IT 엔지니어,2020.08.25,4.0,급여랑복지는 좋은데 사내 시스템이나 업무 처리는 너무 구닥다리,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.25,4.0,아직까지 급여 및 복지는 국내탑 수준,SK텔레콤
경영지원·관리 전문가,2020.08.25,5.0,맘먹으면 오래 다닐수 있는 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.25,5.0,대한민국 사기업 Top,SK텔레콤
마케팅·홍보 전문가,2020.08.23,5.0,이직하고 싶은 생각 안듬,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.22,5.0,직원을 소중히 여기는 회사,SK텔레콤
IT 디자이너,2020.08.22,5.0,워라벨 없습니다. “워”가 없기 때문이죠. ,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.21,4.0,워라벨굿,SK텔레콤
IT 엔지니어,2020.08.21,4.0,BM의 한계로 늙어가는 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.21,3.0,대외적으로만 실컷 요란만 떠는 허세남같은 회사,SK텔레콤
IT 엔지니어,2020.08.20,5.0,만족스러운 연봉과 복지,SK텔레콤
IT 엔지니어,2020.08.19,3.0,워라벨은 보장 못하지만 처우로 만족,SK텔레콤
IT 엔지니어,2020.08.18,4.0,복지가 좋은 회사,SK텔레콤
IT 엔지니어,2020.08.17,4.0,부서별 차이가 심한 회사,SK텔레콤
연구개발(R&D),2020.08.17,4.0,"워라밸, 근무환경 면에서 상위권",SK텔레콤
경영전략·사업기획·분석전문가,2020.08.17,4.0,워라벨 좋음 발전은 글쎄,SK텔레콤
IT 엔지니어,2020.08.15,4.0,아늑하게 늙어간다,SK텔레콤
영업 전문가,2020.08.15,4.0,다니기는 최고의 회사이나 성장할 수 있을지는 잘 모르겠는 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.14,4.0,직원들이 행복한 회사,SK텔레콤
IT 엔지니어,2020.08.14,5.0,여기서 어디로 이직할까,SK텔레콤
연구개발(R&D),2020.08.13,4.0,"돈 많이 주고, 워라밸 보장되는 회사",SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.13,3.0,복지나 연봉은 좋음 그러나 광팔이 전문회사,SK텔레콤
연구개발(R&D),2020.08.13,5.0,그래도 대기업 중에는 최고,SK텔레콤
IT 엔지니어,2020.08.12,5.0,가족이 좋아하는 회사,SK텔레콤
IT 엔지니어,2020.08.12,4.0,안락한 무덤,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.11,5.0,한국 대기업의 이상향,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.11,3.0,밖에서 보면 너무 좋은 회사,SK텔레콤
연구개발(R&D),2020.08.10,5.0,돈 많이 주고 편한 회사,SK텔레콤
IT 엔지니어,2020.08.10,3.0,그럭저럭 오래다니기 좋은 회사,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.10,5.0,연봉 복지는 국내 대기업 중 최고인듯 다른데 갈데가 없음,SK텔레콤
IT 엔지니어,2020.08.10,4.0,복지 짱 안정성 좋음,SK텔레콤
IT 엔지니어,2020.08.10,5.0,"높은 연봉, 워라밸, 복지, 서울 근무, 좋은 동료 5박자 완성",SK텔레콤
경영전략·사업기획·분석전문가,2020.08.10,3.0,넘치지도 부족하지도 않음,SK텔레콤
IT 기획·매니지먼트 전문가,2020.08.10,4.0,풍요롭지만 미래가 흐릿하다,SK텔레콤
IT 엔지니어,2020.08.09,4.0,정년보장하는 회사,SK텔레콤
IT 엔지니어,2020.08.09,4.0,안락한 무덤,SK텔레콤
IT 디자이너,2020.08.09,5.0,"환경 좋고, 기회가 많은 회사",SK텔레콤
IT 엔지니어,2020.08.09,3.0,노년을 보내기 좋은 회사,SK텔레콤
연구개발(R&D),2020.08.09,5.0,워라벨 보장 ,SK텔레콤
법무·지적재산권 전문가,2020.08.09,5.0,"워라밸, 복지, 사내 분위기 모두 순위권인 회사",SK텔레콤
IT 엔지니어,2020.08.09,4.0,안정적이고 연봉도 높지만 성장성은 의문,SK텔레콤
경영지원·관리 전문가,2020.08.09,4.0,마음 비우면 안락한 회사,SK텔레콤
IT 엔지니어,2020.08.09,4.0,돈과 복지는 나쁘지 않다,SK텔레콤
IT 엔지니어,2020.08.08,1.0,인생 편한 회사,SK텔레콤
IT 엔지니어,2020.08.08,3.0,공기업 같은 회사,SK텔레콤
IT 엔지니어,2020.08.08,3.0,커리어를 포기하면 편함,SK텔레콤
IT 엔지니어,2020.08.08,4.0,"부바부, 정치",SK텔레콤
IT 엔지니어,2020.08.08,5.0,"문화와 복지, 연봉 모두 균형을 갖춘 회사",SK텔레콤
마케팅·홍보 전문가,2020.08.08,5.0,대기업의 안정성과 IT기업의 문화,SK텔레콤
IT 엔지니어,2020.08.08,4.0,부바부가 극심한 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.07,3.0,공기업 아닌듯 공기업,SK텔레콤
경영지원·관리 전문가,2020.08.07,5.0,커리어 개발만 제외하면 최고의 회사,SK텔레콤
연구개발(R&D),2020.08.07,5.0,사기업 최고의 기업문화,SK텔레콤
IT 엔지니어,2020.08.07,4.0,부서빨 많이 받는 회사,SK텔레콤
마케팅·홍보 전문가,2020.08.07,5.0,진짜 좋은 회사,SK텔레콤
경영전략·사업기획·분석전문가,2020.08.07,5.0,이것저것 따져보면 결국 최고의 선택인 회사,SK텔레콤
IT 엔지니어,2020.08.07,4.0,높은 연봉과 복지가 있으나 커리어가 걱정 되는 회사,SK텔레콤
IT 엔지니어,2020.08.07,5.0,많은 장점과 명확한 한가지 단점,SK텔레콤
영업 전문가,2020.07.31,4.0,"최고의 복지를 누리며 최고의 업무 환경에서 근무할 수 있음, 다만 개인주의 문화가 강함.",SK텔레콤
IT 엔지니어,2020.07.31,4.0,"대기업 중에서도 네임밸류 최고봉, 압도적인 복지.",SK텔레콤
경영전략·사업기획·분석전문가,2020.07.31,4.0,앞으로도 발전할 가능성이 무궁무진한 회사.,SK텔레콤
경영전략·사업기획·분석전문가,2020.07.31,5.0,솔직히 동종업계에서 이 정도로 다니기 좋은 회사 찾기 힘들 것. 개인적으로 최고 직장.,SK텔레콤
영업 전문가,2020.07.31,5.0,좋은 워라밸과 네임벨류를 가진 회사. 아주 만족하며 다니고 있습니다!,SK텔레콤
생산엔지니어·생산관리,2023.11.25,2.0,한 사람이 다섯사람의 일은 해야하는 곳,고려아연
생산엔지니어·생산관리,2023.11.25,4.0,세계1위 비철금속 회사 고려아연,고려아연
생산엔지니어·생산관리,2023.11.15,3.0,업무 능력이 향상되는 회사,고려아연
생산엔지니어·생산관리,2023.11.10,2.0,노동가치를 인정하지 않는 기업,고려아연
생산엔지니어·생산관리,2023.11.09,4.0,중간은 하는 회사,고려아연
생산엔지니어·생산관리,2023.11.06,4.0,다양한 경험 가능,고려아연
경영지원·관리 전문가,2023.11.03,1.0,근로자 한테는 미래가 없는 회사,고려아연
생산엔지니어·생산관리,2023.11.01,4.0,워라밸이 보장되는 회사,고려아연
경영지원·관리 전문가,2023.10.28,4.0,워라벨 적절한 나름 합리적인 회사,고려아연
생산엔지니어·생산관리,2023.10.23,1.0,임원왕국,고려아연
생산엔지니어·생산관리,2023.10.18,4.0,거대한 규모의 직업훈련소,고려아연
경영지원·관리 전문가,2023.10.17,4.0,마 고삼동풍이다 아이가,고려아연
건설 엔지니어,2023.10.16,2.0,1인 3인분 할 각오는 돼있나?,고려아연
해외영업·사업개발·마케팅,2023.10.16,3.0,가늘고 길게,고려아연
경영전략·사업기획·분석전문가,2023.10.13,5.0,안정적이고 비전있는회사,고려아연
IT 기획·매니지먼트 전문가,2023.10.13,4.0,워라벨이 보장되는 회사,고려아연
건설 엔지니어,2023.10.11,3.0,회사는 좋으나 어려운 직업,고려아연
경영지원·관리 전문가,2023.10.08,3.0,일하는이 안하는이 구별되고 대우는 불평등,고려아연
환경·안전·보건 전문가,2023.10.01,3.0,대기업이지만  그만큼  보상 없는 회사,고려아연
경영지원·관리 전문가,2023.09.28,4.0,계속 좋아지는 회사,고려아연
환경·안전·보건 전문가,2023.09.27,3.0,뭔가 좀 아주 많이 아쉬운 회사,고려아연
회계·세무·재무 전문가,2023.09.27,4.0,사무직들은 다니기 좋은 회사,고려아연
생산엔지니어·생산관리,2023.09.23,3.0,"겉과 속이 다른 회사(외부에서의 이미지, 내부에서 직원들이 느끼는것)",고려아연
환경·안전·보건 전문가,2023.09.19,5.0,커리어 향상에는 최고,고려아연
품질관리·보증 전문가,2023.09.18,4.0,망할 일은 없는 회사,고려아연
경영지원·관리 전문가,2023.09.16,3.0,죽어라 일해야함,고려아연
생산엔지니어·생산관리,2023.09.15,5.0,안정성이 보장되는 회사,고려아연
해외영업·사업개발·마케팅,2023.09.13,4.0,무난의 극치,고려아연
생산엔지니어·생산관리,2023.09.12,4.0,점점 나아지는 회사,고려아연
건설 엔지니어,2023.09.09,5.0,미래가치잇는회사,고려아연
구매·물류·SCM 전문가,2023.08.29,5.0,워라벨이 보장됨,고려아연
연구개발(R&D),2023.08.22,3.0,돈을 잘 안뿌리는 회사,고려아연
경영지원·관리 전문가,2023.08.18,4.0,노는 사람과 일하는 사람이 분명한 회사,고려아연
생산엔지니어·생산관리,2023.08.17,4.0,회사만 잘나가는,고려아연
연구개발(R&D),2023.08.15,5.0,전망이 좋은 회사,고려아연
생산엔지니어·생산관리,2023.08.12,3.0,그래도 다닐만한 회사,고려아연
생산엔지니어·생산관리,2023.07.31,4.0,매년 문화발전을 이룩하는 회사,고려아연
건설 엔지니어,2023.07.30,4.0,주변환경 적응힘듬,고려아연
환경·안전·보건 전문가,2023.07.26,3.0,기업 이미지에만 올인한 회사,고려아연
생산엔지니어·생산관리,2023.07.21,3.0,"안정적인, 그러나 많은 변화가 필요한 회사",고려아연
생산엔지니어·생산관리,2023.07.20,4.0,부바부 팀바팀이나 전반적으로 나쁘지는 않음,고려아연
생산엔지니어·생산관리,2023.07.16,3.0,평가가 제대로 이루어지지 않는 회사,고려아연
IT 엔지니어,2023.06.29,4.0,적당히 좋은회사,고려아연
생산엔지니어·생산관리,2023.06.26,4.0,좋은데 아쉬움이 많은 곳,고려아연
품질관리·보증 전문가,2023.06.18,1.0,꼰대문화,고려아연
생산엔지니어·생산관리,2023.06.14,3.0,돈과 복지 반비례,고려아연
생산엔지니어·생산관리,2023.06.13,3.0,망하지는 않는 회사,고려아연
생산엔지니어·생산관리,2023.06.03,1.0,아쉬우면서도 만족하며 다닐 수 있는 공장,고려아연
생산엔지니어·생산관리,2023.06.02,2.0,친척 지인들의 천국,고려아연
경영지원·관리 전문가,2023.06.01,5.0,최고의 회사,고려아연
생산엔지니어·생산관리,2023.05.27,5.0,사람 좋은 회사,고려아연
생산엔지니어·생산관리,2023.05.21,3.0,생산관리직무 워리밸 포기,고려아연
건설 엔지니어,2023.05.16,3.0,돈은 만이 주는듯,고려아연
경영지원·관리 전문가,2023.05.15,2.0,업무량 및 업무강도 최상 극보수,고려아연
생산엔지니어·생산관리,2023.05.14,3.0,고삼동풍의 첫째 하지만..,고려아연
연구개발(R&D),2023.05.09,4.0,비전은 있지만 임직원에게 돈 안쓰는 회사,고려아연
IT 엔지니어,2023.05.03,5.0,위치 좋은 회사,고려아연
건설 엔지니어,2023.05.01,4.0,급여가 좋아요,고려아연
생산엔지니어·생산관리,2023.04.28,3.0,적당히 먹고 살수있는회사,고려아연
생산엔지니어·생산관리,2023.04.27,3.0,임금은 높은 회사,고려아연
연구개발(R&D),2023.04.25,3.0,라인을 잘타야 하는 회사,고려아연
고객상담 전문가,2023.04.23,4.0,초봉 높은 회사,고려아연
생산엔지니어·생산관리,2023.04.17,3.0,체계 없이 스스로 일해야 하는 곳,고려아연
생산엔지니어·생산관리,2023.04.14,1.0,기본급이 매우 적은 회사,고려아연
경영지원·관리 전문가,2023.04.05,5.0,칼퇴 보장,고려아연
구매·물류·SCM 전문가,2023.03.28,3.0,부바부 차이 있음,고려아연
영업 전문가,2023.03.28,5.0,GREAT WORK LIFE BALANCE,고려아연
구매·물류·SCM 전문가,2023.03.28,3.0,무난하게 워라밸 지킬 수 있는 회사,고려아연
생산엔지니어·생산관리,2023.03.27,1.0,사내정치가 존재할수 밖에 없는(팀장만 수십명) 체계가 없어 개미와베짱이가 명백히 구분되는 회사,고려아연
하드웨어 엔지니어,2023.03.21,3.0,빠른 변화가 일어나곤 있으나 좋은점수 주긴어려운 ,고려아연
생산엔지니어·생산관리,2023.03.20,3.0,워라밸은 보장되는 하지만 그게 전부인,고려아연
생산엔지니어·생산관리,2023.03.20,3.0,그냥저냥 다니기 좋은 회사,고려아연
생산엔지니어·생산관리,2023.03.19,3.0,일 많아서 커리어 쌓긴 좋을듯,고려아연
생산엔지니어·생산관리,2023.03.19,1.0,책임달기 전에 나가야할 회사,고려아연
경영지원·관리 전문가,2023.03.18,5.0,일을 배우기 좋은 회사,고려아연
경영지원·관리 전문가,2023.03.13,4.0,밥맛집,고려아연
생산엔지니어·생산관리,2023.03.07,4.0,일한만큼 돈벌수있는회사,고려아연
생산엔지니어·생산관리,2023.03.06,4.0,미래 성장성이 좋은 회사,고려아연
생산엔지니어·생산관리,2023.03.06,4.0,회의가많음 ,고려아연
환경·안전·보건 전문가,2023.03.05,2.0,신입에겐 경력쌓기 나쁘지않은 회사,고려아연
경영지원·관리 전문가,2023.03.01,4.0,안정적이고 경력쌓기 좋은 회사,고려아연
생산엔지니어·생산관리,2023.02.28,3.0,오래다니기는 어렵다,고려아연
하드웨어 엔지니어,2023.02.28,5.0,하려해도 불가능한게 많은회사,고려아연
환경·안전·보건 전문가,2023.02.25,4.0,탄탄하고 직원들을 생각해주는 회사임,고려아연
환경·안전·보건 전문가,2023.02.22,5.0,좋음,고려아연
생산엔지니어·생산관리,2023.02.20,4.0,바뀌고 있는  회사,고려아연
생산엔지니어·생산관리,2023.02.19,4.0,지금보단 점점 더 나아질 회사,고려아연
경영지원·관리 전문가,2023.02.17,5.0,미래가 기대되는 회사,고려아연
생산엔지니어·생산관리,2023.02.11,5.0,많이 바뀌려고 노력하는 중,고려아연
생산엔지니어·생산관리,2023.02.11,4.0,미래지향적인회사,고려아연
연구개발(R&D),2023.02.08,4.0,변화하려는 회사,고려아연
경영전략·사업기획·분석전문가,2023.02.08,3.0,칼퇴는 안 되지만 까라면 까야 하지만,고려아연
하드웨어 엔지니어,2023.02.07,4.0,이런식으로 운영하면 망하는 회사,고려아연
생산엔지니어·생산관리,2023.02.07,3.0,건강에 별로 좋을 것 같지 않은 회사,고려아연
생산엔지니어·생산관리,2023.02.07,4.0,미래가 밝지만 아직인 회사,고려아연
생산엔지니어·생산관리,2023.02.03,3.0,현재 질풍노도의 시기라고 보여지는 회사,고려아연
경영지원·관리 전문가,2023.02.03,3.0,워라벨 보장,고려아연
건설 엔지니어,2023.02.01,4.0,"다 낫밷인데 휴식, 문화가 부족한 회사",고려아연
생산엔지니어·생산관리,2023.01.20,3.0,"앞으로도 필요한 사업이지만, 열악한 환경",고려아연
생산엔지니어·생산관리,2023.01.17,4.0,무난한 회사? ,고려아연
환경·안전·보건 전문가,2023.01.14,4.0,중간관리자 경력직이 좋은 회사,고려아연
구매·물류·SCM 전문가,2023.01.10,4.0,안정적으로 오래 다닐 수 있는 회사,고려아연
생산엔지니어·생산관리,2023.01.03,4.0,적당한 연봉 괜찮은 급여,고려아연
경영전략·사업기획·분석전문가,2022.12.30,5.0,안정적이며 걱정없는 회사,고려아연
생산엔지니어·생산관리,2022.12.28,2.0,주먹구구 노가다 공장,고려아연
환경·안전·보건 전문가,2022.12.19,3.0,대기업이기만 뭔가 애매한 회사,고려아연
생산엔지니어·생산관리,2022.12.16,2.0,이 일하고 이정도의 돈?,고려아연
생산엔지니어·생산관리,2022.12.16,3.0,경영진만 깨어있는 회사,고려아연
생산엔지니어·생산관리,2022.12.15,3.0,그저 낫베드,고려아연
생산엔지니어·생산관리,2022.12.09,5.0,23년부터 돈마니주는 회사,고려아연
생산엔지니어·생산관리,2022.12.09,2.0,"수직적인 문화, 돔황챠",고려아연
언론인,2022.12.08,5.0,역량을 발전할 수 있음,고려아연
언론인,2022.11.22,1.0,보수적인 문화의 끝판왕,고려아연
생산엔지니어·생산관리,2022.11.17,2.0,많은 사업 투자하며 미래를 향해 투자하는 회사,고려아연
구매·물류·SCM 전문가,2022.11.15,3.0,망하지 않는 회사,고려아연
언론인,2022.11.11,3.0,기본급이 너무 적다,고려아연
생산엔지니어·생산관리,2022.11.10,3.0,천천히.. 아주 천천히 바뀌려는 회사,고려아연
환경·안전·보건 전문가,2022.11.08,3.0,내실있고 튼튼한 회사 아직은 보수적인 문화를 가진 회사,고려아연
생산엔지니어·생산관리,2022.10.29,1.0,밖에서 보는 이미지와 너무 다른 회사,고려아연
환경·안전·보건 전문가,2022.10.21,4.0,견고한 캐시 플로우에 지속적인 새로운 투자 ,고려아연
경영전략·사업기획·분석전문가,2022.10.19,5.0,워라벨이 보장되는 회사,고려아연
경영지원·관리 전문가,2022.10.14,3.0,물갈이가 필요한 회사,고려아연
생산엔지니어·생산관리,2022.10.12,3.0,회사가 덩치를 못따라감,고려아연
언론인,2022.09.30,1.0,외부이미지가 좋은 회사,고려아연
경영지원·관리 전문가,2022.09.19,5.0,워라밸이 보장되는 안정적인 사기업,고려아연
생산엔지니어·생산관리,2022.09.18,2.0,직원들 생각 1도 안하는 발전하는 회사,고려아연
IT 기획·매니지먼트 전문가,2022.09.17,3.0,트로이카  드라이브,고려아연
구매·물류·SCM 전문가,2022.09.13,5.0,노력형 회사,고려아연
생산엔지니어·생산관리,2022.09.08,3.0,거짓말만 치는 회사,고려아연
경영전략·사업기획·분석전문가,2022.09.05,4.0,장래가 보장된 회사,고려아연
IT 엔지니어,2022.09.05,5.0,적당한 회사,고려아연
연구개발(R&D),2022.09.01,4.0,부바부 심함,고려아연
생산엔지니어·생산관리,2022.08.27,4.0,나아지는건가?,고려아연
구매·물류·SCM 전문가,2022.08.26,1.0,탈출은 지능순,고려아연
생산엔지니어·생산관리,2022.08.26,2.0,회사'만' 성장하는 기업,고려아연
경영전략·사업기획·분석전문가,2022.08.24,4.0,탄탄한 사업구조 바탕으로 투자 활발하며 미래에 대해 생각하는 회사,고려아연
환경·안전·보건 전문가,2022.08.17,2.0,지능순으로 탈출하는 곳,고려아연
생산엔지니어·생산관리,2022.08.14,3.0,회사는 부자입니다,고려아연
경영전략·사업기획·분석전문가,2022.08.14,4.0,앞으로가 기대된다,고려아연
해외영업·사업개발·마케팅,2022.08.12,3.0,부바부 심한 회사,고려아연
생산엔지니어·생산관리,2022.08.09,3.0,뭐 하려고 하면 안되는 회사,고려아연
마케팅·홍보 전문가,2022.07.27,5.0,급여 우수하고 문화는 ...바뀌려고 노력중,고려아연
생산엔지니어·생산관리,2022.07.23,3.0,전설의 부바부,고려아연
하드웨어 엔지니어,2022.07.23,1.0,외부는 절대 모르는 단점이 너무 많은 회사 ,고려아연
건설 엔지니어,2022.07.21,2.0,부바부바부 부바부,고려아연
생산엔지니어·생산관리,2022.07.16,3.0,워라벨이 없는 회사,고려아연
생산엔지니어·생산관리,2022.07.14,3.0,복지는..,고려아연
